College Code,College Name,Branch Name,OC,BC,BCM,MBC,SC,SCA,ST
5010,Anna University Regional Campus - Madurai Kanyakumari National Highway Keelakuilkudi Madurai District 625019,COMPUTER SCIENCE AND ENGINEERING,177,166.5,165.5,168.5,150,152.5,
5017,University College of Engineering Ramanathapuram Pullangudi Ramanathapuram District 623513,COMPUTER SCIENCE AND ENGINEERING,147.5,129,,132.5,107,---,
5022,University College of Engineering Dindigul Mangarai Pirivu Reddiyarchathiram Dindigul District 624622,COMPUTER SCIENCE AND ENGINEERING,156.5,146,127.5,146.5,128,---,
5502,Sri Raajaraajan College of Engineering & Technology Amaravathi Village Amaravathi Pudur Post Karaikudi Sivagangai District 630301,COMPUTER SCIENCE AND ENGINEERING,128,99,***,***,,,
5530,SSM Institute of Engineering and Technology Kuttathupatti Village Sindalaigundu Post Dindigul District 624002,COMPUTER SCIENCE AND ENGINEERING,163,145,158.5,127.5,***,---,
5532,Vaigai College of Engineering Therkutheru Melur Taluk Madurai District 625122,COMPUTER SCIENCE AND ENGINEERING,138,***,119.5,***,126,,
5533,Karaikudi Institute of Technology and Karaikudi Institute of Management KIT & KIM Technical Campus Keeranipatti Thalakkuvur Karaikudi Sivagangai District 630307,COMPUTER SCIENCE AND ENGINEERING,116.5,***,,***,***,,
5536,Mangayarkarasi College of Engineering First Street Mangayarkarasi Nagar Paravai Madurai District 625402,COMPUTER SCIENCE AND ENGINEERING,151.5,119.5,129.5,***,119.5,124,
5537,"Jainee College of Engineering and Technology, Dindigul-Theni Main Road, (NHB Extn.), Aathupattiprivu, Veerakkal, B.P.O.N Panjampatti Post, Dindigul 624303",COMPUTER SCIENCE AND ENGINEERING,,,,,,,
5703,Christian College of Engineering and Technology Oddanchatram Dindigul District 624619,COMPUTER SCIENCE AND ENGINEERING,124.5,***,***,***,***,112,
5832,N P R College of Engineering and Technology (Autonomous) Natham Dindigul District 624401,COMPUTER SCIENCE AND ENGINEERING,145,132.5,132,114.5,***,119.5,
5842,"SRM Madurai College for Engineering and Technology (Formely Madurai Institute of Engineering and Technology), Pottapalayam Village Manamadurai Taluk Sivagangai District 630611",COMPUTER SCIENCE AND ENGINEERING,170.5,163,167.5,143,***,,
5851,Veerammal Engineering College PVP Nagar K.Singrakottai Dindigul-624708,COMPUTER SCIENCE AND ENGINEERING,***,,,,,,
5862,"R V S Educational Trust's Groups of Institutions, (Integrated Campus) N Paraipatti Post Vedasandur Taluk Dindigul District 624005",COMPUTER SCIENCE AND ENGINEERING,127.5,113,,***,104,120,
5865,Nadar Saraswathi College of Engineering and Technology Vadupudupatti Annanji Post Theni District 625531,COMPUTER SCIENCE AND ENGINEERING,155,132,146.5,129,***,,
5901,Alagappa Chettair Government College of Engineering and Technology (Autonomous) Karaikudi Sivagangai District 630004,COMPUTER SCIENCE AND ENGINEERING,191.5,187.5,185.5,185.5,176.5,151,162
5902,Bharath Niketan Engineering College Thimmarasanaickanoor Aundipatti Theni District 625536,COMPUTER SCIENCE AND ENGINEERING,112,***,,***,***,---,
5904,K L N College of Engineering (Autonomous) Pottapalayam Sivagangai District 630611,COMPUTER SCIENCE AND ENGINEERING,168,161,146,141.5,***,,
5907,Mohamed Sathak Engineering College Kilakarai Ramanathapuram District 623806,COMPUTER SCIENCE AND ENGINEERING,163.5,123.5,161.5,***,126.5,132,
5910,"P S N A Colllege of Engineering and Technology (Autonomous), Dindigul District 624622",COMPUTER SCIENCE AND ENGINEERING,178.5,171,167,155.5,119.5,---,
5911,P T R College of Engineering and Technology Thanapandiyan Nagar Austinpatty Post Madurai District 625008,COMPUTER SCIENCE AND ENGINEERING,***,,,,,,
5912,Pandian Saraswathi Yadav Engineering College Thirumansolai Post Sivagangai District 630 561,COMPUTER SCIENCE AND ENGINEERING,112,***,***,***,***,---,
5913,R V S College of Engineering N Paraipatti Post Dindigul District 624005,COMPUTER SCIENCE AND ENGINEERING,131,119,119,***,***,118.5,
5914,Solamalai College of Engineering Veerapanjan Madurai District 625020,COMPUTER SCIENCE AND ENGINEERING,128,***,***,***,***,,
5915,SACS-M A V M M Engineering College Kidaripatty Post Madurai District 625301,COMPUTER SCIENCE AND ENGINEERING,148,129,130,111,140,,
5919,St. Michael College of Engineering and Technology Kalayarkoil Sivagangai District 630551,COMPUTER SCIENCE AND ENGINEERING,119,***,,***,***,,
5921,Syed Ammal Engineering College Achuthan Vayal Post Ramanathapuram District 623502,COMPUTER SCIENCE AND ENGINEERING,139,108,135.5,***,***,---,
5924,Ganapathy Chettiar College of Engineering and Technology Melakavanur Post Paramakudi Ramanathapuram District 623706,COMPUTER SCIENCE AND ENGINEERING,,,,,,,
5930,SBM College of Engineering and Technology Thamaraipady T N Paraipatti Pirivu Dindigul District 624005,COMPUTER SCIENCE AND ENGINEERING,117.5,***,***,***,***,95,
5935,Fatima Michael College of Engineering and Technology Sengottai Village Sivagangai Main Road Madurai District 625020,COMPUTER SCIENCE AND ENGINEERING,138,***,***,***,92,98,
5942,Ultra College of Engineering and Technology Kodikulam 1 Bit Village Madurai-Chennai Highway Madurai District 625104,COMPUTER SCIENCE AND ENGINEERING,112.5,***,95,***,***,,
5986,Velammal College of Engineering and Technology (Autonomous) Madurai District 625009,COMPUTER SCIENCE AND ENGINEERING,183,175,176.5,159,122,109.5,
5988,Theni Kammavar Sangam College of Technology Theni Main Road Koduvillarpatti Post Theni District 625534,COMPUTER SCIENCE AND ENGINEERING,132.5,108.5,129,***,***,102,
5990,Latha Mathavan Engineering College Kidaripatti Post Alagarkoil (Via) Melur Taluk Madurai District 625301,COMPUTER SCIENCE AND ENGINEERING,***,***,,***,***,---,
5,Annamalai University Faculty of Engineering and Technology Annamalai nagar Cuddalore,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND DATA SCIENCE MACHINE LEARNING),167.5,133,148.5,143.5,141.5,100.5,
1110,Prathyusha Engineering college (Autonomous) Aranvoyalkuppam Thiruvallur District 602025,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND DATA SCIENCE MACHINE LEARNING),145,131.5,,133.5,,,
1114,S A Engineering College (Autonomous) Thiruverkadu Chennai 600077,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND DATA SCIENCE MACHINE LEARNING),152.5,142.5,149.5,144,116,,
1115,Sri Ram Engineering College Perumalpattu Veppampattu (R S) Thiruvallur District 602 024,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND DATA SCIENCE MACHINE LEARNING),100,,,,***,,
1116,Sri Venkateswara College of Engineering and Technology Thirupachur Thiruvallur District 631203,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND DATA SCIENCE MACHINE LEARNING),132,105.5,121,103.5,,,
1122,Vel Tech High Tech Dr. Rangarajan Dr. Sakunthala Engineering College (Autonomous) Avadi-Alamathi Road Chennai 600 062,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND DATA SCIENCE MACHINE LEARNING),159.5,151,145,148,124.5,120,
1123,Gojan School of Business and Technology Alamathi Chennai 600062,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND DATA SCIENCE MACHINE LEARNING),128,102,,***,108,,
1124,SAMS College of Engineering and Technology Panappakkam Chennai-Tirupathi Road Uthukkottai Taluk Thiruvallur District 601102,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND DATA SCIENCE MACHINE LEARNING),,,,,,,
1202,D M I College of Engineering Palanchoor Nazrethpet Chennai 602103,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND DATA SCIENCE MACHINE LEARNING),128,***,***,***,105,,
1207,Kings Engineering College Sriperumpudur Taluk Kancheepuram District 602105,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND DATA SCIENCE MACHINE LEARNING),128.5,115,,106.5,94,,
1217,Sree Sastha Institute of Engineering and Technology Chembarambakkam Chennai 600103,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND DATA SCIENCE MACHINE LEARNING),132,***,,***,***,,
1304,Easwari Engineering College (Autonomous) Ramapuram Chennai 600089,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND DATA SCIENCE MACHINE LEARNING),180.5,174.5,179,176.5,143,136.5,
1307,Jerusalem College of Engineering (Autonomous) Narayanapuram Pallikaranai Chennai 600 100,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND DATA SCIENCE MACHINE LEARNING),152.5,140.5,143,142,125,122.5,
1318,T.J Institute of Technology Karapakkam Chennai - 600097,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND DATA SCIENCE MACHINE LEARNING),***,,,,,,
1335,Sri Krishna Institute of Technology Panapakkam Padappai Chennai 601301,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND DATA SCIENCE MACHINE LEARNING),***,,,,,,
1399,Chennai Institute of Technology (Autonomous) Puduper Village Nandambakkam Post Kundrathur Chennai 600069,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND DATA SCIENCE MACHINE LEARNING),192,190,190.5,185,174.5,153,127.5
1401,Adhiparasakthi Engineering College Melmaruvathur Chengalpattu District 603319,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND DATA SCIENCE MACHINE LEARNING),141.5,124.5,120,122,***,,
1419,Sri Sai Ram Enginering College (Autonomous) West Tambaram Chennai 600044,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND DATA SCIENCE MACHINE LEARNING),178,171,172,167.5,138.5,111.5,140
1432,Rajalakshmi Institute of Technology (Autonomous) Irulapalayam Kuthampakkam Post Kancheepuram District Chennai 600124,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND DATA SCIENCE MACHINE LEARNING),189.5,180,189,175.5,145,,
1504,Arunai Engineering College Mathur Thiruvannamalai District 606603,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND DATA SCIENCE MACHINE LEARNING),142.5,132.5,141,132,***,,
1509,Meenakshi College of Engineering Vembuliamman Koil Street K K Nagar (West) Chennai 600078,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND DATA SCIENCE MACHINE LEARNING),149,131.5,134.5,135,108.5,,
1518,Thiruvalluvar College of Engineering and Technology Vandavasi Thiruvannamalai District 604505,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND DATA SCIENCE MACHINE LEARNING),85,,,,,,
2329,Rathinam Technical Campus (Autonomous) Pollachi Road Eachanari Coimbatore District 641021,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND DATA SCIENCE MACHINE LEARNING),161,155,,149,114,,
2607,K S Rangasamy College of Technology (Autonomous) Tiruchengode Namakkal District 637215,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND DATA SCIENCE MACHINE LEARNING),156.5,142,136.5,135,***,,
2608,M Kumarasamy College of Engineering (Autonomous) Thalavapalayam Karur District 639113,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND DATA SCIENCE MACHINE LEARNING),158.5,149,134.5,144.5,***,,
2610,Muthayammal Engineering College (Autonomous) Rasipuram Namakkal District 637408,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND DATA SCIENCE MACHINE LEARNING),125,***,,107,,,
2611,Paavai Engineering College (Autonomous) NH-7 Pachal Post Namakkal District 637018,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND DATA SCIENCE MACHINE LEARNING),140,118.5,127,117,***,---,122.5
2618,Sona College of Technology (Autonomous) Suramangalam Post Salem District 636005,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND DATA SCIENCE MACHINE LEARNING),169.5,165,160.5,160,120,119.5,113.5
2622,V S B Engineering College(Autonomous) Kovai Road Karur District 639111,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND DATA SCIENCE MACHINE LEARNING),150,138,115,135,,,
2628,Paavai College of Engineering NH-7 Pachal Post Namakkal District 637018,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND DATA SCIENCE MACHINE LEARNING),130.5,***,,115.5,***,,
2632,Mahendra Institute of Technology (Autonomous) Mahendhirapuri Mallasamudram Namakkal District 637503,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND DATA SCIENCE MACHINE LEARNING),147,115.5,***,129.5,110.5,123,
2646,Tagore Institute of Engineering and Technology Deviyakurichi Attur Taluk Salem District 636112,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND DATA SCIENCE MACHINE LEARNING),85,,,,,,
2673,Sree Sakthi Engineering College Bettathapuram Bilichi Village Karamadai Coimbatore District 641104,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND DATA SCIENCE MACHINE LEARNING),143.5,126.5,117.5,111.5,134,140,
2706,Dr. Mahalingam College of Engineering and Technology (Autonomous) Mackinaickenpatti Post Pollachi Taluk Coimbatore District 642003,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND DATA SCIENCE MACHINE LEARNING),172,169,159.5,162.5,112.5,116,
2722,Sri Krishna College of Technology (Autonomous) Kovaipudur Post Coimbatore District 641042,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND DATA SCIENCE MACHINE LEARNING),183.5,177,174.5,172.5,140,130.5,
2723,Velalar College of Engineering and Technology (Autonomous) Thindal Post Erode District 638012,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND DATA SCIENCE MACHINE LEARNING),149,142.5,141.5,140.5,,,
2737,Sri Sai Ranganathan Engineering College Zahirnaickenpalayam Village Viraliyur Post Thondamuthur Via Coimbatore District 641109,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND DATA SCIENCE MACHINE LEARNING),123,***,,***,***,,
2739,Sri Eshwar College of Engineering (Autonomous) Kondampatti Post Vadasithur (Via) Kinathukadavu Coimbatore District 641202,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND DATA SCIENCE MACHINE LEARNING),179.5,176,177,169,140.5,117.5,
2750,KIT - Kalaignar Karunanidhi Institute of Technology (Autonomous) Kannampalayam Coimbatore District 641402,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND DATA SCIENCE MACHINE LEARNING),156,150.5,147.5,143.5,124,162.5,
2753,PPG Institute of Technology Vilankurichi Village Coimbatore District 641035,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND DATA SCIENCE MACHINE LEARNING),122,***,,***,,,
2764,K P R Institute of Engineering and Technology (Autonomous) Kollupalayam Village Arasur Panchayat Coimbatore District 641407,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND DATA SCIENCE MACHINE LEARNING),184,180.5,176,171,148,,123
2776,R V S Technical Campus-Coimbatore Kumaran Kottam Campus Kannampalayam Sulur Coimbatore District 641 402,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND DATA SCIENCE MACHINE LEARNING),164.44,153.5,133,128,120.5,,
3456,K S K College of Engineering and Technology Thanjavur Main Road Darasuram Kumbakonam Thanjavur District 612702,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND DATA SCIENCE MACHINE LEARNING),,,,,,,
3701,K Ramakrishnan College of Technology (Autonomous) Kariyamanickam Road Samayapuram Manachanallur Taluk Tiruchirappalli District 621112,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND DATA SCIENCE MACHINE LEARNING),154,147,148.5,135.5,115.5,,
3766,Star Lion College of Engineering and Technology Manankorai Main Road Manankorai Village Thanjavur District 614206,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND DATA SCIENCE MACHINE LEARNING),,,,,,,
3819,Saranathan College of Engineering Panjappur Tiruchirappalli District 620012,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND DATA SCIENCE MACHINE LEARNING),165,159,165,149.5,136,,133
3820,Trichy Engineering College Konalai Tiruchirappalli District 621132,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND DATA SCIENCE MACHINE LEARNING),***,,,,,,
3830,K Ramakrishnan College of Engineering (Autonomous) Kariyamanickam Road Samayapuram Manachanallur Taluk Tiruchirappalli District 621112,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND DATA SCIENCE MACHINE LEARNING),159,153.5,157.5,140,117,,
3845,Imayam College of Engineering Kannanur Thuraiyur Tiruchirappalli District 621206,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND DATA SCIENCE MACHINE LEARNING),,,,,,,
3857,Meenakshi Ramaswamy Engineering College Trichy Main Road Thathanur Udayarpalayam Ariyalur District 621804,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND DATA SCIENCE MACHINE LEARNING),93,,,***,,,
3860,St. Anne's College of Engineering and Technology Anguchettypalayam Siruvathur Post Panruti Cuddalore District 607110,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND DATA SCIENCE MACHINE LEARNING),103.5,,***,***,,,
3918,Shanmuganathan Engineering College Pillivalam Post Pudukkottai District 622507,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND DATA SCIENCE MACHINE LEARNING),122,,,,,,
3920,Sudharsan Engineering College Sathiyamangalam Post Pudukkottai District 622501,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND DATA SCIENCE MACHINE LEARNING),***,,,,,,
4917,Sethu Institute of Technology (Autonomous) Kariapatti Post Virudhunagar District 626115,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND DATA SCIENCE MACHINE LEARNING),147.5,136.5,144,122.5,***,,
4953,CAPE Institute of Technology Levingipuram Tirunelveli District 627114,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND DATA SCIENCE MACHINE LEARNING),127,94,,***,,96.5,
4978,Udaya School of Engineering Ammandivilai Post Kanyakumari District 629204,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND DATA SCIENCE MACHINE LEARNING),***,,,,,,
4982,Vins Christian College of Engineering Chunkankadai Post Nagercoil Kanyakumari District 629807,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND DATA SCIENCE MACHINE LEARNING),***,,,,,,
4993,Loyola Institute of Technology and Science Loyola Nagar P B No.2 Thovalai Kanyakumari District 629302,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND DATA SCIENCE MACHINE LEARNING),114,***,,***,,,
